year,firstname,sex
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2012,ANGEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,M
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2007,ARIEL,F
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,M
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2008,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,F
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2009,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,M
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2010,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,F
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2011,ARIEL,M
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,F
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2012,ARIEL,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,M
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2007,AVERY,F
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,M
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2008,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,F
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2009,AVERY,M
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
2010,AVERY,F
